run_id,polymer_id,heat_min,n,mean_abs_activity,std_abs_activity,sem_abs_activity,mean_REA_percent,std_REA_percent,sem_REA_percent,include_in_all_polymers,all_polymers_pair
260211-2,GOx,0.0,1,32.51666666666666,,,100.0,,,True,True
260211-2,GOx,5.0,1,27.926666666666666,,,85.88416196822145,,,True,True
260211-2,GOx,10.0,1,25.286666666666665,,,77.76524859046644,,,True,True
260211-2,GOx,15.0,1,14.749999999999996,,,45.361353152229626,,,True,True
260211-2,GOx,20.0,1,9.239047619047614,,,28.413267921212558,,,True,True
260211-2,GOx,40.0,1,0.9114285714285697,,,2.8029581899392206,,,True,True
260211-2,GOx,60.0,1,0.18060606060606033,,,0.5554261218023384,,,True,True
260211-2,GOx with EtOH,0.0,1,29.37666666666666,,,100.0,,,True,True
260211-2,GOx with EtOH,5.0,1,27.88333333333333,,,94.91660047656872,,,True,True
260211-2,GOx with EtOH,10.0,1,20.796666666666667,,,70.79314648814253,,,True,True
260211-2,GOx with EtOH,15.0,1,11.29904761904761,,,38.46266067983982,,,True,True
260211-2,GOx with EtOH,20.0,1,5.692857142857144,,,19.37883970109093,,,True,True
260211-2,GOx with EtOH,40.0,1,0.36649350649350665,,,1.247566684988676,,,True,True
260211-2,GOx with EtOH,60.0,1,0.1523809523809509,,,0.518714237084821,,,True,True
260211-2,GOx with DMSO,0.0,1,30.563333333333325,,,100.0,,,True,True
260211-2,GOx with DMSO,5.0,1,30.07333333333333,,,98.39677173083217,,,True,True
260211-2,GOx with DMSO,10.0,1,22.346666666666664,,,73.11593412585889,,,True,True
260211-2,GOx with DMSO,15.0,1,13.279047619047613,,,43.44764189894519,,,True,True
260211-2,GOx with DMSO,20.0,1,6.228571428571432,,,20.37922814452427,,,True,True
260211-2,GOx with DMSO,40.0,1,0.4216017316017316,,,1.3794363559877796,,,True,True
260211-2,GOx with DMSO,60.0,1,0.11432900432900409,,,0.3740724320940259,,,True,True
260211-2,PMBTA-1,0.0,1,30.59666666666666,,,100.0,,,True,False
260211-2,PMBTA-1,5.0,1,28.093333333333327,,,91.81828085848132,,,True,False
260211-2,PMBTA-1,10.0,1,21.53666666666666,,,70.38893125612812,,,True,False
260211-2,PMBTA-1,15.0,1,11.479047619047615,,,37.51731436664435,,,True,False
260211-2,PMBTA-1,20.0,1,5.449523809523805,,,17.810841517127596,,,True,False
260211-2,PMBTA-1,40.0,1,0.30857142857142833,,,1.0085132211725516,,,True,False
260211-2,PMBTA-1,60.0,1,0.11493506493506514,,,0.3756457073811913,,,True,False
260211-2,PMBTA-2,0.0,1,31.069999999999993,,,99.99999999999999,,,True,False
260211-2,PMBTA-2,5.0,1,26.773333333333326,,,86.17101169402424,,,True,False
260211-2,PMBTA-2,10.0,1,22.433333333333334,,,72.20255337410151,,,True,False
260211-2,PMBTA-2,15.0,1,11.003809523809519,,,35.41618771744294,,,True,False
260211-2,PMBTA-2,20.0,1,5.813333333333331,,,18.710438794120797,,,True,False
260211-2,PMBTA-2,40.0,1,0.4425541125541126,,,1.4243775750051906,,,True,False
260211-2,PMBTA-2,60.0,1,0.12408521303258177,,,0.39937307059086513,,,True,False
260211-2,PMBTA-3,0.0,1,32.56999999999999,,,100.0,,,True,False
260211-2,PMBTA-3,5.0,1,31.249999999999996,,,95.9471906662573,,,True,False
260211-2,PMBTA-3,10.0,1,21.776666666666664,,,66.86111963975029,,,True,False
260211-2,PMBTA-3,15.0,1,13.737142857142851,,,42.177288477564794,,,True,False
260211-2,PMBTA-3,20.0,1,7.293888888888889,,,22.394500733462973,,,True,False
260211-2,PMBTA-3,40.0,1,0.6596536796536796,,,2.025341356013754,,,True,False
260211-2,PMBTA-3,60.0,1,0.16233766233766236,,,0.49842696450003804,,,True,False
260211-2,PMBTA-4,0.0,1,32.773333333333326,,,100.0,,,True,False
260211-2,PMBTA-4,5.0,1,28.939999999999994,,,88.30349877949553,,,True,False
260211-2,PMBTA-4,10.0,1,23.029999999999998,,,70.27054515866558,,,True,False
260211-2,PMBTA-4,15.0,1,15.761904761904756,,,48.09368824828547,,,True,False
260211-2,PMBTA-4,20.0,1,8.669523809523804,,,26.452981518075077,,,True,False
260211-2,PMBTA-4,40.0,1,0.7896103896103898,,,2.4093075354263322,,,True,False
260211-2,PMBTA-4,60.0,1,0.20064935064935077,,,0.6122335760252772,,,True,False
260211-2,PMBTA-5,0.0,1,30.349999999999987,,,100.0,,,True,False
260211-2,PMBTA-5,5.0,1,28.28333333333333,,,93.19055464030755,,,True,False
260211-2,PMBTA-5,10.0,1,21.779999999999987,,,71.7627677100494,,,True,False
260211-2,PMBTA-5,15.0,1,15.35523809523809,,,50.59386522318977,,,True,False
260211-2,PMBTA-5,20.0,1,8.271428571428567,,,27.253471405036475,,,True,False
260211-2,PMBTA-5,40.0,1,0.5954978354978355,,,1.96210159966338,,,True,False
260211-2,PMBTA-5,60.0,1,0.1747619047619047,,,0.5758217619832118,,,True,False
260211-2,PMPC,0.0,1,35.75666666666666,,,100.0,,,True,False
260211-2,PMPC,5.0,1,29.98333333333332,,,83.85382679220656,,,True,False
260211-2,PMPC,10.0,1,20.211428571428563,,,56.52492375714151,,,True,False
260211-2,PMPC,15.0,1,16.47333333333333,,,46.07066281346136,,,True,False
260211-2,PMPC,20.0,1,6.9123015873015925,,,19.331504392565286,,,True,False
260211-2,PMPC,40.0,1,0.4055411255411255,,,1.1341692706473168,,,True,False
260211-2,PMPC,60.0,1,0.2523809523809517,,,0.7058290828217164,,,True,False
260211-2,PMTAC,0.0,1,21.933333333333326,,,100.0,,,True,False
260211-2,PMTAC,5.0,1,20.769999999999996,,,94.69604863221885,,,True,False
260211-2,PMTAC,10.0,1,9.58978354978355,,,43.72241740022897,,,True,False
260211-2,PMTAC,15.0,1,18.48333333333333,,,84.27051671732524,,,True,False
260211-2,PMTAC,20.0,1,5.93641025641026,,,27.065700257189643,,,True,False
260211-2,PMTAC,40.0,1,0.7082417582417588,,,3.2290657670596916,,,True,False
260211-2,PMTAC,60.0,1,0.23560371517027862,,,1.074181072204918,,,True,False
260211-2,PMBTA-6,0.0,1,32.63999999999999,,,100.0,,,True,False
260211-2,PMBTA-6,5.0,1,29.626666666666665,,,90.76797385620917,,,True,False
260211-2,PMBTA-6,10.0,1,22.459999999999997,,,68.81127450980392,,,True,False
260211-2,PMBTA-6,15.0,1,15.396190476190469,,,47.16970121381885,,,True,False
260211-2,PMBTA-6,20.0,1,6.657142857142853,,,20.395658263305315,,,True,False
260211-2,PMBTA-6,40.0,1,0.4666233766233768,,,1.4296059332824047,,,True,False
260211-2,PMBTA-6,60.0,1,0.17666666666666506,,,0.5412581699346357,,,True,False
260211-2,PMBTA-7,0.0,1,31.069999999999993,,,99.99999999999999,,,True,False
260211-2,PMBTA-7,5.0,1,26.82666666666666,,,86.34266709580517,,,True,False
260211-2,PMBTA-7,10.0,1,19.28095238095237,,,62.0564930188361,,,True,False
260211-2,PMBTA-7,15.0,1,16.13333333333333,,,51.92575903872975,,,True,False
260211-2,PMBTA-7,20.0,1,6.0956349206349225,,,19.61903740146419,,,True,False
260211-2,PMBTA-7,40.0,1,0.4011688311688312,,,1.2911774418050572,,,True,False
260211-2,PMBTA-7,60.0,1,0.11519480519480514,,,0.3707589481648058,,,True,False
260211-2,PMBTA-8,0.0,1,30.87666666666666,,,100.0,,,True,False
260211-2,PMBTA-8,5.0,1,27.179999999999996,,,88.02763683471878,,,True,False
260211-2,PMBTA-8,10.0,1,20.053333333333335,,,64.946561589118,,,True,False
260211-2,PMBTA-8,15.0,1,15.786666666666664,,,51.128144229731184,,,True,False
260211-2,PMBTA-8,20.0,1,5.631558441558441,,,18.23888084278887,,,True,False
260211-2,PMBTA-8,40.0,1,0.46134199134199133,,,1.4941444176033405,,,True,False
260211-2,PMBTA-8,60.0,1,0.1574458874458873,,,0.5099186681827291,,,True,False
260211-2,PMBTA-9,0.0,1,31.526666666666657,,,100.0,,,True,False
260211-2,PMBTA-9,5.0,1,27.20666666666666,,,86.29731444279976,,,True,False
260211-2,PMBTA-9,10.0,1,19.756666666666664,,,62.66652569253544,,,True,False
260211-2,PMBTA-9,15.0,1,19.13,,,60.67879044195392,,,True,False
260211-2,PMBTA-9,20.0,1,8.56587301587302,,,27.17024640264228,,,True,False
260211-2,PMBTA-9,40.0,1,0.5923376623376624,,,1.8788464654398263,,,True,False
260211-2,PMBTA-9,60.0,1,0.18333333333333313,,,0.5815182913935288,,,True,False
260211-2,PMBTA-10,0.0,1,18.680555555555564,,,100.0,,,True,False
260211-2,PMBTA-10,5.0,1,13.999267399267397,,,74.94031618938678,,,True,False
260211-2,PMBTA-10,10.0,1,19.75999999999999,,,105.77843866170994,,,True,False
260211-2,PMBTA-10,15.0,1,14.001904761904758,,,74.95443441317042,,,True,False
260211-2,PMBTA-10,20.0,1,10.365714285714281,,,55.489325544344084,,,True,False
260211-2,PMBTA-10,40.0,1,1.587619047619046,,,8.498778544875186,,,True,False
260211-2,PMBTA-10,60.0,1,0.35531328320802036,,,1.9020488023031563,,,True,False
260211-2,PMBTA-11,0.0,1,33.443333333333335,,,100.0,,,True,False
260211-2,PMBTA-11,5.0,1,28.149999999999995,,,84.1722316356025,,,True,False
260211-2,PMBTA-11,10.0,1,24.553333333333324,,,73.41772151898732,,,True,False
260211-2,PMBTA-11,15.0,1,19.42666666666666,,,58.08830858168043,,,True,False
260211-2,PMBTA-11,20.0,1,10.553333333333324,,,31.555865643376826,,,True,False
260211-2,PMBTA-11,40.0,1,0.8498701298701298,,,2.5412243492578384,,,True,False
260211-2,PMBTA-11,60.0,1,0.14000000000000043,,,0.4186185587561061,,,True,False
