run_id,polymer_id,reference_polymer_id,fog_activity_bonus_penalty,fog_abs_bonus_penalty,fog_abs_modulated,fog_solvent_balanced,fog_activity_bonus_penalty_sem,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem,log_fog_activity_bonus_penalty,log_fog_abs_bonus_penalty,log_fog_abs_modulated,log_fog_solvent_balanced,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,abs0_vs_solvent_control,fog_vs_solvent_control,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_fog_activity_bonus_penalty,rank_objective_solvent_balanced,rank_objective_abs_bonus_penalty,rank_objective_abs_modulated
260216-group_mean,PMBTA-6,GOX,1.469025662366096,1.469025662366096,1.469025662366096,1.469025662366096,,,,,0.3845993663149173,0.3845993663149173,0.3845993663149173,0.3845993663149173,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.3861575613979131,1.3294349885666028,1.0,1.105,1.105,1.0,1.105,1.105,1.3294349885666028,28.97333333333333,20.90190476190476,20.90190476190476,1.3861575613979131,11.900653610435423,True,1,1,1,1
260216-group_mean,PMBTA-4,GOX,1.4584741204450224,1.4584741204450224,1.4584741204450224,1.4584741204450224,,,,,0.3773907662155375,0.3773907662155375,0.3773907662155375,0.3773907662155375,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.3746753542625412,1.319886081850699,1.0,1.105,1.105,1.0,1.105,1.105,1.319886081850699,28.733333333333324,20.90190476190476,20.90190476190476,1.3746753542625412,11.81517501828038,True,2,2,2,2
260216-group_mean,PMBTA-3,GOX,1.3579635461507085,1.3579635461507085,1.3579635461507085,1.3579635461507085,,,,,0.3059861849991113,0.3059861849991113,0.3059861849991113,0.3059861849991113,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.2104160021870873,1.2857730460331172,1.0,1.0561456007654806,1.0561456007654806,1.0,1.0561456007654806,1.0561456007654806,1.2857730460331172,25.3,20.90190476190476,20.90190476190476,1.2104160021870873,11.509806627680751,True,3,3,3,3
260216-group_mean,PMBTA-5,GOX,1.306878851563993,1.306878851563993,1.306878851563993,1.306878851563993,,,,,0.26764173835203214,0.26764173835203214,0.26764173835203214,0.26764173835203214,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.0672073631931471,1.2990551914932047,1.0,1.0060225771176017,1.0060225771176017,1.0,1.0060225771176015,1.0060225771176015,1.2990551914932047,22.306666666666665,20.90190476190476,20.90190476190476,1.0672073631931471,11.628703913883776,True,4,4,4,4
260216-group_mean,PMBTA-1,GOX,1.3018350703247883,1.3018350703247883,1.3018350703247883,1.3018350703247885,,,,,0.26377486166483155,0.26377486166483155,0.26377486166483155,0.2637748616648317,ETOH,ETOH,GOx with EtOH,19.713333333333324,9.890485936520127,1.3202570172472106,1.189335845030675,1.0,1.0945899560365238,1.0945899560365238,1.0,1.0945899560365238,1.0945899560365238,1.3140697803544232,26.026666666666664,20.90190476190476,20.90190476190476,1.2451815737914065,11.763109449075174,True,5,5,5,5
260216-group_mean,PMBTA-11,GOX,1.270542280936804,1.270542280936804,1.270542280936804,1.270542280936804,,,,,0.23944380219861428,0.23944380219861428,0.23944380219861428,0.23944380219861428,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.4177336310201845,1.149812018947334,1.0,1.105,1.105,1.0,1.105,1.105,1.149812018947334,29.63333333333332,20.90190476190476,20.90190476190476,1.4177336310201845,10.29272937171693,True,6,6,6,6
260216-group_mean,PMPC,GOX,1.231406791550851,1.231406791550851,1.231406791550851,1.231406791550851,,,,,0.20815724878823436,0.20815724878823436,0.20815724878823436,0.20815724878823436,ETOH,ETOH,GOx with EtOH,19.713333333333324,9.890485936520127,1.136769892265327,1.195111886187525,1.0,1.0303694622928643,1.0303694622928643,1.0,1.0303694622928645,1.0303694622928645,1.320451595184955,22.409523809523805,20.90190476190476,20.90190476190476,1.0721283091083063,11.820237302905758,True,7,7,7,7
260216-group_mean,PMBTA-2,GOX,1.138026538819365,1.138026538819365,1.138026538819365,1.1380265388193653,,,,,0.12929565601162565,0.12929565601162565,0.12929565601162565,0.12929565601162585,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.3694126759921625,1.029888270424765,1.0,1.105,1.105,1.0,1.105,1.105,1.029888270424765,28.623333333333324,20.90190476190476,20.90190476190476,1.3694126759921625,9.21921242421216,True,8,8,8,8
260216-group_mean,PMTAC,GOX,1.082927759885322,1.082927759885322,1.082927759885322,1.082927759885322,,,,,0.07966826208706511,0.07966826208706511,0.07966826208706511,0.07966826208706511,PBS,PBS,GOx,20.90190476190476,8.95166270843128,0.8314741712472612,1.5663974258418545,0.6913492974513198,1.0,0.6913492974513198,0.6913492974513198,1.0,0.6913492974513198,1.5663974258418545,17.379393939393943,20.90190476190476,20.90190476190476,0.8314741712472612,14.02186142349128,True,9,9,9,9
260216-group_mean,PMBTA-7,GOX,1.0745589293285118,1.0745589293285118,1.0745589293285118,1.0745589293285118,,,,,0.07191027908518931,0.07191027908518931,0.07191027908518931,0.07191027908518931,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.2940265184307649,0.9900034463426063,1.0,1.0854092814507676,1.0854092814507676,1.0,1.0854092814507676,1.0854092814507676,0.9900034463426064,27.04761904761904,20.90190476190476,20.90190476190476,1.2940265184307649,8.862176931843557,True,10,10,10,10
260216-group_mean,PMBTA-9,GOX,1.054463746225902,1.054463746225902,1.054463746225902,1.054463746225902,,,,,0.053032340284899296,0.053032340284899296,0.053032340284899296,0.053032340284899296,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.3626008110447894,0.9542658336885992,1.0,1.105,1.105,1.0,1.105,1.105,0.9542658336885992,28.48095238095237,20.90190476190476,20.90190476190476,1.3626008110447894,8.54226587736032,True,11,11,11,11
260216-group_mean,PMBTA-8,GOX,1.0423655258728224,1.0423655258728224,1.0423655258728224,1.0423655258728224,,,,,0.04149267440212429,0.04149267440212429,0.04149267440212429,0.04149267440212429,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.2996764933703921,0.9585968415857503,1.0,1.0873867726796371,1.0873867726796371,1.0,1.0873867726796371,1.0873867726796371,0.9585968415857504,27.16571428571428,20.90190476190476,20.90190476190476,1.2996764933703921,8.581035599243169,True,12,12,12,12
260216-group_mean,GOx,GOX,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,PBS,PBS,GOx,20.90190476190476,8.95166270843128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.90190476190476,20.90190476190476,20.90190476190476,1.0,8.95166270843128,True,13,13,13,13
260216-group_mean,GOx with EtOH,GOX,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,ETOH,ETOH,GOx with EtOH,19.713333333333324,9.890485936520127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1048769662874585,19.713333333333324,20.90190476190476,20.90190476190476,0.9431357360914928,9.890485936520127,False,14,14,14,14
260216-group_mean,PMBTA-10,GOX,0.9962295775547656,0.9962295775547656,0.9962295775547656,0.9962295775547655,,,,,-0.003777548405501825,-0.003777548405501825,-0.003777548405501825,-0.0037775484055019366,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,0.7255170673405511,1.8926232232929203,0.5263750150024338,1.0,0.5263750150024338,0.5263750150024338,1.0,0.5263750150024338,1.8926232232929203,15.164688644688642,20.90190476190476,20.90190476190476,0.7255170673405511,16.942124729062243,True,15,15,15,15
260216-group_mean,GOx with DMSO,GOX,0.9886879324504056,0.9886879324504056,0.9886879324504056,0.9886879324504056,,,,,-0.011376535624958568,-0.011376535624958568,-0.011376535624958568,-0.011376535624958568,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.0462933430537202,0.9886879324504056,1.0,1.0,1.0,1.0,1.0,1.0,0.9886879324504056,21.869523809523805,20.90190476190476,20.90190476190476,1.0462933430537202,8.85040089519232,False,16,16,16,16
